	Numerical_ID	ID	Species	Treatment	Replicates	Days	Measure
1	6	6	SP7820	No-Microbiome	1	0	1
2	7	7	SP7820	No-Microbiome	2	0	1
3	8	8	SP7820	No-Microbiome	3	0	1
4	9	9	SP7820	No-Microbiome	4	0	1
5	10	10	SP7820	No-Microbiome	5	0	1
6	11	11	SI9227	No-Microbiome	1	0	1
7	12	12	SI9227	No-Microbiome	2	0	1
8	13	13	SI9227	No-Microbiome	3	0	1
9	14	14	SI9227	No-Microbiome	4	0	1
10	15	15	SI9227	No-Microbiome	5	0	1
11	16	16	SP9509	No-Microbiome	1	0	1
12	17	17	SP9509	No-Microbiome	2	0	1
13	18	18	SP9509	No-Microbiome	3	0	1
14	19	19	SP9509	No-Microbiome	4	0	1
15	20	20	SP9509	No-Microbiome	5	0	1
16	21	21	SP5543	No-Microbiome	1	0	1
17	22	22	SP5543	No-Microbiome	2	0	1
18	23	23	SP5543	No-Microbiome	3	0	1
19	24	24	SP5543	No-Microbiome	4	0	1
20	25	25	SP5543	No-Microbiome	5	0	1
21	26	26	SP7498	No-Microbiome	1	0	1
22	27	27	SP7498	No-Microbiome	2	0	1
23	28	28	SP7498	No-Microbiome	3	0	1
24	29	29	SP7498	No-Microbiome	4	0	1
25	30	30	SP7498	No-Microbiome	5	0	1
26	31	31	SP9192	No-Microbiome	1	0	1
27	32	32	SP9192	No-Microbiome	2	0	1
28	33	33	SP9192	No-Microbiome	3	0	1
29	34	34	SP9192	No-Microbiome	4	0	1
30	35	35	SP9192	No-Microbiome	5	0	1
31	36	36	LP7760	No-Microbiome	1	0	1
32	37	37	LP7760	No-Microbiome	2	0	1
33	38	38	LP7760	No-Microbiome	3	0	1
34	39	39	LP7760	No-Microbiome	4	0	1
35	40	40	LP7760	No-Microbiome	5	0	1
36	41	41	LP0049	No-Microbiome	1	0	1
37	42	42	LP0049	No-Microbiome	2	0	1
38	43	43	LP0049	No-Microbiome	3	0	1
39	44	44	LP0049	No-Microbiome	4	0	1
40	45	45	LP0049	No-Microbiome	5	0	1
41	46	46	LT9109	No-Microbiome	1	0	1
42	47	47	LT9109	No-Microbiome	2	0	1
43	48	48	LT9109	No-Microbiome	3	0	1
44	49	49	LT9109	No-Microbiome	4	0	1
45	50	50	LT9109	No-Microbiome	5	0	1
46	51	51	LJ9250	No-Microbiome	1	0	1
47	52	52	LJ9250	No-Microbiome	2	0	1
48	53	53	LJ9250	No-Microbiome	3	0	1
49	54	54	LJ9250	No-Microbiome	4	0	1
50	55	55	LJ9250	No-Microbiome	5	0	1
51	56	56	LM7123	No-Microbiome	1	0	1
52	57	57	LM7123	No-Microbiome	2	0	1
53	58	58	LM7123	No-Microbiome	3	0	1
54	59	59	LM7123	No-Microbiome	4	0	1
55	60	60	LM7123	No-Microbiome	5	0	1
56	61	61	LM8389	No-Microbiome	1	0	1
57	62	62	LM8389	No-Microbiome	2	0	1
58	63	63	LM8389	No-Microbiome	3	0	1
59	64	64	LM8389	No-Microbiome	4	0	1
60	65	65	LM8389	No-Microbiome	5	0	1
61	66	66	LV7605	No-Microbiome	1	0	1
62	67	67	LV7605	No-Microbiome	2	0	1
63	68	68	LV7605	No-Microbiome	3	0	1
64	69	69	LV7605	No-Microbiome	4	0	1
65	70	70	LV7605	No-Microbiome	5	0	1
66	71	71	LY9208	No-Microbiome	1	0	1
67	72	72	LY9208	No-Microbiome	2	0	1
68	73	73	LY9208	No-Microbiome	3	0	1
69	74	74	LY9208	No-Microbiome	4	0	1
70	75	75	LY9208	No-Microbiome	5	0	1
71	76	76	LM9200	No-Microbiome	1	0	1
72	77	77	LM9200	No-Microbiome	2	0	1
73	78	78	LM9200	No-Microbiome	3	0	1
74	79	79	LM9200	No-Microbiome	4	0	1
75	80	80	LM9200	No-Microbiome	5	0	1
76	81	81	LA7339	No-Microbiome	1	0	1
77	82	82	LA7339	No-Microbiome	2	0	1
78	83	83	LA7339	No-Microbiome	3	0	1
79	84	84	LA7339	No-Microbiome	4	0	1
80	85	85	LA7339	No-Microbiome	5	0	1
81	86	86	LP8539	No-Microbiome	1	0	1
82	87	87	LP8539	No-Microbiome	2	0	1
83	88	88	LP8539	No-Microbiome	3	0	1
84	89	89	LP8539	No-Microbiome	4	0	1
85	90	90	LP8539	No-Microbiome	5	0	1
86	91	91	LT9243	No-Microbiome	1	0	1
87	92	92	LT9243	No-Microbiome	2	0	1
88	93	93	LT9243	No-Microbiome	3	0	1
89	94	94	LT9243	No-Microbiome	4	0	1
90	95	95	LT9243	No-Microbiome	5	0	1
91	96	96	PS	No-Microbiome	1	0	1
92	97	97	PS	No-Microbiome	2	0	1
93	98	98	PS	No-Microbiome	3	0	1
94	99	99	PS	No-Microbiome	4	0	1
95	100	100	PS	No-Microbiome	5	0	1
96	106	106	SP7820	With-Microbiome	1	0	1
97	107	107	SP7820	With-Microbiome	2	0	1
98	108	108	SP7820	With-Microbiome	3	0	1
99	109	109	SP7820	With-Microbiome	4	0	1
100	110	110	SP7820	With-Microbiome	5	0	1
101	111	111	SI9227	With-Microbiome	1	0	1
102	112	112	SI9227	With-Microbiome	2	0	1
103	113	113	SI9227	With-Microbiome	3	0	1
104	114	114	SI9227	With-Microbiome	4	0	1
105	115	115	SI9227	With-Microbiome	5	0	1
106	116	116	SP9509	With-Microbiome	1	0	1
107	117	117	SP9509	With-Microbiome	2	0	1
108	118	118	SP9509	With-Microbiome	3	0	1
109	119	119	SP9509	With-Microbiome	4	0	1
110	120	120	SP9509	With-Microbiome	5	0	1
111	121	121	SP5543	With-Microbiome	1	0	1
112	122	122	SP5543	With-Microbiome	2	0	1
113	123	123	SP5543	With-Microbiome	3	0	1
114	124	124	SP5543	With-Microbiome	4	0	1
115	125	125	SP5543	With-Microbiome	5	0	1
116	126	126	SP7498	With-Microbiome	1	0	1
117	127	127	SP7498	With-Microbiome	2	0	1
118	128	128	SP7498	With-Microbiome	3	0	1
119	129	129	SP7498	With-Microbiome	4	0	1
120	130	130	SP7498	With-Microbiome	5	0	1
121	131	131	SP9192	With-Microbiome	1	0	1
122	132	132	SP9192	With-Microbiome	2	0	1
123	133	133	SP9192	With-Microbiome	3	0	1
124	134	134	SP9192	With-Microbiome	4	0	1
125	135	135	SP9192	With-Microbiome	5	0	1
126	136	136	LP7760	With-Microbiome	1	0	1
127	137	137	LP7760	With-Microbiome	2	0	1
128	138	138	LP7760	With-Microbiome	3	0	1
129	139	139	LP7760	With-Microbiome	4	0	1
130	140	140	LP7760	With-Microbiome	5	0	1
131	141	141	LP0049	With-Microbiome	1	0	1
132	142	142	LP0049	With-Microbiome	2	0	1
133	143	143	LP0049	With-Microbiome	3	0	1
134	144	144	LP0049	With-Microbiome	4	0	1
135	145	145	LP0049	With-Microbiome	5	0	1
136	146	146	LT9109	With-Microbiome	1	0	1
137	147	147	LT9109	With-Microbiome	2	0	1
138	148	148	LT9109	With-Microbiome	3	0	1
139	149	149	LT9109	With-Microbiome	4	0	1
140	150	150	LT9109	With-Microbiome	5	0	1
141	151	151	LJ9250	With-Microbiome	1	0	1
142	152	152	LJ9250	With-Microbiome	2	0	1
143	153	153	LJ9250	With-Microbiome	3	0	1
144	154	154	LJ9250	With-Microbiome	4	0	1
145	155	155	LJ9250	With-Microbiome	5	0	1
146	156	156	LM7123	With-Microbiome	1	0	1
147	157	157	LM7123	With-Microbiome	2	0	1
148	158	158	LM7123	With-Microbiome	3	0	1
149	159	159	LM7123	With-Microbiome	4	0	1
150	160	160	LM7123	With-Microbiome	5	0	1
151	161	161	LM8389	With-Microbiome	1	0	1
152	162	162	LM8389	With-Microbiome	2	0	1
153	163	163	LM8389	With-Microbiome	3	0	1
154	164	164	LM8389	With-Microbiome	4	0	1
155	165	165	LM8389	With-Microbiome	5	0	1
156	166	166	LY9208	With-Microbiome	1	0	1
157	167	167	LY9208	With-Microbiome	2	0	1
158	168	168	LY9208	With-Microbiome	3	0	1
159	169	169	LY9208	With-Microbiome	4	0	1
160	170	170	LY9208	With-Microbiome	5	0	1
161	171	171	LV7605	With-Microbiome	1	0	1
162	172	172	LV7605	With-Microbiome	2	0	1
163	173	173	LV7605	With-Microbiome	3	0	1
164	174	174	LV7605	With-Microbiome	4	0	1
165	175	175	LV7605	With-Microbiome	5	0	1
166	176	176	LM7200	With-Microbiome	1	0	1
167	177	177	LM7200	With-Microbiome	2	0	1
168	178	178	LM7200	With-Microbiome	3	0	1
169	179	179	LM7200	With-Microbiome	4	0	1
170	180	180	LM7200	With-Microbiome	5	0	1
171	181	181	LA7339	With-Microbiome	1	0	1
172	182	182	LA7339	With-Microbiome	2	0	1
173	183	183	LA7339	With-Microbiome	3	0	1
174	184	184	LA7339	With-Microbiome	4	0	1
175	185	185	LA7339	With-Microbiome	5	0	1
176	186	186	LP8539	With-Microbiome	1	0	1
177	187	187	LP8539	With-Microbiome	2	0	1
178	188	188	LP8539	With-Microbiome	3	0	1
179	189	189	LP8539	With-Microbiome	4	0	1
180	190	190	LP8539	With-Microbiome	5	0	1
181	191	191	LT9243	With-Microbiome	1	0	1
182	192	192	LT9243	With-Microbiome	2	0	1
183	193	193	LT9243	With-Microbiome	3	0	1
184	194	194	LT9243	With-Microbiome	4	0	1
185	195	195	LT9243	With-Microbiome	5	0	1
186	196	196	PS	With-Microbiome	1	0	1
187	197	197	PS	With-Microbiome	2	0	1
188	198	198	PS	With-Microbiome	3	0	1
189	199	199	PS	With-Microbiome	4	0	1
190	200	200	PS	With-Microbiome	5	0	1
191	6	6	SP7820	No-Microbiome	1	3	1.409979447
192	7	7	SP7820	No-Microbiome	2	3	1.43773562
193	8	8	SP7820	No-Microbiome	3	3	2.058312839
194	9	9	SP7820	No-Microbiome	4	3	1.428912929
195	10	10	SP7820	No-Microbiome	5	3	1.599453989
196	11	11	SI9227	No-Microbiome	1	3	1.550614796
197	12	12	SI9227	No-Microbiome	2	3	1.098691634
198	13	13	SI9227	No-Microbiome	3	3	1.426314193
199	14	14	SI9227	No-Microbiome	4	3	0.924893526
200	15	15	SI9227	No-Microbiome	5	3	1.074027942
201	16	16	SP9509	No-Microbiome	1	3	1.381554463
202	17	17	SP9509	No-Microbiome	2	3	1.367174031
203	18	18	SP9509	No-Microbiome	3	3	1.17563319
204	19	19	SP9509	No-Microbiome	4	3	1.39981732
205	20	20	SP9509	No-Microbiome	5	3	1.346317313
206	21	21	SP5543	No-Microbiome	1	3	1.01635259
207	22	22	SP5543	No-Microbiome	2	3	0.87405085
208	23	23	SP5543	No-Microbiome	3	3	1.686877471
209	24	24	SP5543	No-Microbiome	4	3	1.194521933
210	25	25	SP5543	No-Microbiome	5	3	1.273795411
211	26	26	SP7498	No-Microbiome	1	3	1.121054556
212	27	27	SP7498	No-Microbiome	2	3	1.666646775
213	28	28	SP7498	No-Microbiome	3	3	1.337610023
214	29	29	SP7498	No-Microbiome	4	3	1.23580369
215	30	30	SP7498	No-Microbiome	5	3	0.936351749
216	31	31	SP9192	No-Microbiome	1	3	1.702581504
217	32	32	SP9192	No-Microbiome	2	3	1.701917247
218	33	33	SP9192	No-Microbiome	3	3	1.530729126
219	34	34	SP9192	No-Microbiome	4	3	1.092333206
220	35	35	SP9192	No-Microbiome	5	3	1.388058271
221	36	36	LP7760	No-Microbiome	1	3	1.693583094
222	37	37	LP7760	No-Microbiome	2	3	1.057620024
223	38	38	LP7760	No-Microbiome	3	3	0.805226932
224	39	39	LP7760	No-Microbiome	4	3	0.718182947
225	40	40	LP7760	No-Microbiome	5	3	0.974679761
226	41	41	LP0049	No-Microbiome	1	3	0.770967238
227	42	42	LP0049	No-Microbiome	2	3	0.699552609
228	43	43	LP0049	No-Microbiome	3	3	0.754489997
229	44	44	LP0049	No-Microbiome	4	3	0.915710058
230	45	45	LP0049	No-Microbiome	5	3	0.547869878
231	46	46	LT9109	No-Microbiome	1	3	0.919375032
232	47	47	LT9109	No-Microbiome	2	3	0.536185877
233	48	48	LT9109	No-Microbiome	3	3	0.54074778
234	49	49	LT9109	No-Microbiome	4	3	0.940577155
235	50	50	LT9109	No-Microbiome	5	3	0.408844482
236	51	51	LJ9250	No-Microbiome	1	3	1.085886468
237	52	52	LJ9250	No-Microbiome	2	3	0.942529338
238	53	53	LJ9250	No-Microbiome	3	3	0.885580333
239	54	54	LJ9250	No-Microbiome	4	3	1.052997958
240	55	55	LJ9250	No-Microbiome	5	3	0.666492655
241	56	56	LM7123	No-Microbiome	1	3	0.876599514
242	57	57	LM7123	No-Microbiome	2	3	1.197851676
243	58	58	LM7123	No-Microbiome	3	3	1.847945073
244	59	59	LM7123	No-Microbiome	4	3	1.220976581
245	60	60	LM7123	No-Microbiome	5	3	1.09414156
246	61	61	LM8389	No-Microbiome	1	3	1.384657901
247	62	62	LM8389	No-Microbiome	2	3	1.151552607
248	63	63	LM8389	No-Microbiome	3	3	1.372660352
249	64	64	LM8389	No-Microbiome	4	3	1.232832339
250	65	65	LM8389	No-Microbiome	5	3	1.597072714
251	66	66	LV7605	No-Microbiome	1	3	1.532919399
252	67	67	LV7605	No-Microbiome	2	3	1.344330752
253	68	68	LV7605	No-Microbiome	3	3	0.807124275
254	69	69	LV7605	No-Microbiome	4	3	1.344456095
255	70	70	LV7605	No-Microbiome	5	3	1.390990456
256	71	71	LY9208	No-Microbiome	1	3	1.386679744
257	72	72	LY9208	No-Microbiome	2	3	1.156282684
258	73	73	LY9208	No-Microbiome	3	3	1.514316483
259	74	74	LY9208	No-Microbiome	4	3	1.423172643
260	75	75	LY9208	No-Microbiome	5	3	1.444997844
261	76	76	LM7200	No-Microbiome	1	3	1.22506431
262	77	77	LM7200	No-Microbiome	2	3	1.85604089
263	78	78	LM7200	No-Microbiome	3	3	2.471064293
264	79	79	LM7200	No-Microbiome	4	3	1.671027898
265	80	80	LM7200	No-Microbiome	5	3	2.490619155
266	81	81	LA7339	No-Microbiome	1	3	1.804138041
267	82	82	LA7339	No-Microbiome	2	3	1.416057398
268	83	83	LA7339	No-Microbiome	3	3	1.00609282
269	84	84	LA7339	No-Microbiome	4	3	1.806384335
270	85	85	LA7339	No-Microbiome	5	3	1.641856783
271	86	86	LP8539	No-Microbiome	1	3	3.68024673
272	87	87	LP8539	No-Microbiome	2	3	1.663165851
273	88	88	LP8539	No-Microbiome	3	3	1.709324313
274	89	89	LP8539	No-Microbiome	4	3	2.175324082
275	90	90	LP8539	No-Microbiome	5	3	0.521278911
276	91	91	LT9243	No-Microbiome	1	3	2.010707428
277	92	92	LT9243	No-Microbiome	2	3	1.281198584
278	93	93	LT9243	No-Microbiome	3	3	1.551259795
279	94	94	LT9243	No-Microbiome	4	3	1.151303468
280	95	95	LT9243	No-Microbiome	5	3	1.096281825
281	96	96	PS	No-Microbiome	1	3	1.156150233
282	97	97	PS	No-Microbiome	2	3	0.972769939
283	98	98	PS	No-Microbiome	3	3	0.897901006
284	99	99	PS	No-Microbiome	4	3	1.096791921
285	100	100	PS	No-Microbiome	5	3	0.938547563
286	106	106	SP7820	With-Microbiome	1	3	1.197790109
287	107	107	SP7820	With-Microbiome	2	3	1.629374901
288	108	108	SP7820	With-Microbiome	3	3	1.756178669
289	109	109	SP7820	With-Microbiome	4	3	1.777884846
290	110	110	SP7820	With-Microbiome	5	3	1.430101525
291	111	111	SI9227	With-Microbiome	1	3	1.089071758
292	112	112	SI9227	With-Microbiome	2	3	2.020224302
293	113	113	SI9227	With-Microbiome	3	3	2.0022083
294	114	114	SI9227	With-Microbiome	4	3	1.137488346
295	115	115	SI9227	With-Microbiome	5	3	1.171807634
296	116	116	SP9509	With-Microbiome	1	3	1.767570272
297	117	117	SP9509	With-Microbiome	2	3	1.408511331
298	118	118	SP9509	With-Microbiome	3	3	1.368436745
299	119	119	SP9509	With-Microbiome	4	3	2.149729503
300	120	120	SP9509	With-Microbiome	5	3	1.96311204
301	121	121	SP5543	With-Microbiome	1	3	2.396358307
302	122	122	SP5543	With-Microbiome	2	3	1.298244094
303	123	123	SP5543	With-Microbiome	3	3	1.575574135
304	124	124	SP5543	With-Microbiome	4	3	1.625257118
305	125	125	SP5543	With-Microbiome	5	3	1.925729057
306	126	126	SP7498	With-Microbiome	1	3	1.19893552
307	127	127	SP7498	With-Microbiome	2	3	2.147162953
308	128	128	SP7498	With-Microbiome	3	3	1.445689138
309	129	129	SP7498	With-Microbiome	4	3	1.546897628
310	130	130	SP7498	With-Microbiome	5	3	1.495206982
311	131	131	SP9192	With-Microbiome	1	3	1.064872502
312	132	132	SP9192	With-Microbiome	2	3	1.558841808
313	133	133	SP9192	With-Microbiome	3	3	1.819620182
314	134	134	SP9192	With-Microbiome	4	3	1.479628572
315	135	135	SP9192	With-Microbiome	5	3	1.586222862
316	136	136	LP7760	With-Microbiome	1	3	1.792929095
317	137	137	LP7760	With-Microbiome	2	3	1.295812967
318	138	138	LP7760	With-Microbiome	3	3	1.669271016
319	139	139	LP7760	With-Microbiome	4	3	1.499028863
320	140	140	LP7760	With-Microbiome	5	3	1.526310251
321	141	141	LP0049	With-Microbiome	1	3	1.234149871
322	142	142	LP0049	With-Microbiome	2	3	1.613106929
323	143	143	LP0049	With-Microbiome	3	3	1.277096067
324	144	144	LP0049	With-Microbiome	4	3	1.416423512
325	145	145	LP0049	With-Microbiome	5	3	1.512791042
326	146	146	LT9109	With-Microbiome	1	3	1.674557815
327	147	147	LT9109	With-Microbiome	2	3	1.474107934
328	148	148	LT9109	With-Microbiome	3	3	2.182017536
329	149	149	LT9109	With-Microbiome	4	3	1.903762586
330	150	150	LT9109	With-Microbiome	5	3	1.091514798
331	151	151	LJ9250	With-Microbiome	1	3	1.804246491
332	152	152	LJ9250	With-Microbiome	2	3	1.636345316
333	153	153	LJ9250	With-Microbiome	3	3	1.926368437
334	154	154	LJ9250	With-Microbiome	4	3	1.955883322
335	155	155	LJ9250	With-Microbiome	5	3	1.328495429
336	156	156	LM7123	With-Microbiome	1	3	1.435748029
337	157	157	LM7123	With-Microbiome	2	3	1.516681399
338	158	158	LM7123	With-Microbiome	3	3	1.279820865
339	159	159	LM7123	With-Microbiome	4	3	2.413773285
340	160	160	LM7123	With-Microbiome	5	3	1.321574232
341	161	161	LM8389	With-Microbiome	1	3	1.72523544
342	162	162	LM8389	With-Microbiome	2	3	1.594005238
343	163	163	LM8389	With-Microbiome	3	3	1.706803771
344	164	164	LM8389	With-Microbiome	4	3	1.311639202
345	165	165	LM8389	With-Microbiome	5	3	1.518644166
346	166	166	LY9208	With-Microbiome	1	3	1.219266139
347	167	167	LY9208	With-Microbiome	2	3	0.597811585
348	168	168	LY9208	With-Microbiome	3	3	1.301526509
349	169	169	LY9208	With-Microbiome	4	3	1.335425279
350	170	170	LY9208	With-Microbiome	5	3	2.019856713
351	171	171	LV7605	With-Microbiome	1	3	1.095572961
352	172	172	LV7605	With-Microbiome	2	3	1.832369165
353	173	173	LV7605	With-Microbiome	3	3	1.626651128
354	174	174	LV7605	With-Microbiome	4	3	1.460657288
355	175	175	LV7605	With-Microbiome	5	3	0.875065962
356	176	176	LM7200	With-Microbiome	1	3	1.070812821
357	177	177	LM7200	With-Microbiome	2	3	1.335121379
358	178	178	LM7200	With-Microbiome	3	3	1.391282534
359	179	179	LM7200	With-Microbiome	4	3	0.763451868
360	180	180	LM7200	With-Microbiome	5	3	1.296974471
361	181	181	LA7339	With-Microbiome	1	3	1.881254313
362	182	182	LA7339	With-Microbiome	2	3	1.727262551
363	183	183	LA7339	With-Microbiome	3	3	1.780534735
364	184	184	LA7339	With-Microbiome	4	3	2.086676008
365	185	185	LA7339	With-Microbiome	5	3	1.741462946
366	186	186	LP8539	With-Microbiome	1	3	1.541053616
367	187	187	LP8539	With-Microbiome	2	3	3.463629576
368	188	188	LP8539	With-Microbiome	3	3	1.599346246
369	189	189	LP8539	With-Microbiome	4	3	2.342919165
370	190	190	LP8539	With-Microbiome	5	3	2.503536347
371	191	191	LT9243	With-Microbiome	1	3	1.292549804
372	192	192	LT9243	With-Microbiome	2	3	1.390758368
373	193	193	LT9243	With-Microbiome	3	3	1.221216321
374	194	194	LT9243	With-Microbiome	4	3	1.334551582
375	195	195	LT9243	With-Microbiome	5	3	1.694723693
376	196	196	PS	With-Microbiome	1	3	1.170505595
377	197	197	PS	With-Microbiome	2	3	1.189923916
378	198	198	PS	With-Microbiome	3	3	1.189498577
379	199	199	PS	With-Microbiome	4	3	1.132187377
380	200	200	PS	With-Microbiome	5	3	1.063374787
381	6	6	SP7820	No-Microbiome	1	5	1.575739422
382	7	7	SP7820	No-Microbiome	2	5	1.878571227
383	8	8	SP7820	No-Microbiome	3	5	2.757251958
384	9	9	SP7820	No-Microbiome	4	5	1.461430426
385	10	10	SP7820	No-Microbiome	5	5	1.794842987
386	11	11	SI9227	No-Microbiome	1	5	2.04151937
387	12	12	SI9227	No-Microbiome	2	5	1.30229062
388	13	13	SI9227	No-Microbiome	3	5	1.409034539
389	14	14	SI9227	No-Microbiome	4	5	1.526674158
390	15	15	SI9227	No-Microbiome	5	5	1.496447048
391	16	16	SP9509	No-Microbiome	1	5	1.733634121
392	17	17	SP9509	No-Microbiome	2	5	1.697353234
393	18	18	SP9509	No-Microbiome	3	5	1.461993183
394	19	19	SP9509	No-Microbiome	4	5	1.731884572
395	20	20	SP9509	No-Microbiome	5	5	1.513282558
396	21	21	SP5543	No-Microbiome	1	5	1.420541417
397	22	22	SP5543	No-Microbiome	2	5	1.650619066
398	23	23	SP5543	No-Microbiome	3	5	1.70218481
399	24	24	SP5543	No-Microbiome	4	5	1.717545905
400	25	25	SP5543	No-Microbiome	5	5	1.225018872
401	26	26	SP7498	No-Microbiome	1	5	1.459827124
402	27	27	SP7498	No-Microbiome	2	5	2.221213187
403	28	28	SP7498	No-Microbiome	3	5	1.610302434
404	29	29	SP7498	No-Microbiome	4	5	1.35783171
405	30	30	SP7498	No-Microbiome	5	5	1.680317597
406	31	31	SP9192	No-Microbiome	1	5	2.269147535
407	32	32	SP9192	No-Microbiome	2	5	2.184547621
408	33	33	SP9192	No-Microbiome	3	5	2.184355633
409	34	34	SP9192	No-Microbiome	4	5	1.682852347
410	35	35	SP9192	No-Microbiome	5	5	1.727525272
411	36	36	LP7760	No-Microbiome	1	5	2.770271797
412	37	37	LP7760	No-Microbiome	2	5	1.297925838
413	38	38	LP7760	No-Microbiome	3	5	1.147340228
414	39	39	LP7760	No-Microbiome	4	5	1.304160448
415	40	40	LP7760	No-Microbiome	5	5	1.549551768
416	41	41	LP0049	No-Microbiome	1	5	0.774901844
417	42	42	LP0049	No-Microbiome	2	5	0.759000063
418	43	43	LP0049	No-Microbiome	3	5	1.009199927
419	44	44	LP0049	No-Microbiome	4	5	0.590692805
420	45	45	LP0049	No-Microbiome	5	5	0.999379379
421	46	46	LT9109	No-Microbiome	1	5	1.207610156
422	47	47	LT9109	No-Microbiome	2	5	1.811051446
423	48	48	LT9109	No-Microbiome	3	5	0.941873979
424	49	49	LT9109	No-Microbiome	4	5	1.127864731
425	50	50	LT9109	No-Microbiome	5	5	1.024421318
426	51	51	LJ9250	No-Microbiome	1	5	1.430911984
427	52	52	LJ9250	No-Microbiome	2	5	1.281097768
428	53	53	LJ9250	No-Microbiome	3	5	1.532708052
429	54	54	LJ9250	No-Microbiome	4	5	1.59250603
430	55	55	LJ9250	No-Microbiome	5	5	1.0843925
431	56	56	LM7123	No-Microbiome	1	5	1.701022187
432	57	57	LM7123	No-Microbiome	2	5	1.865566639
433	58	58	LM7123	No-Microbiome	3	5	2.327166951
434	59	59	LM7123	No-Microbiome	4	5	1.626474799
435	60	60	LM7123	No-Microbiome	5	5	2.576034989
436	61	61	LM8389	No-Microbiome	1	5	2.085106654
437	62	62	LM8389	No-Microbiome	2	5	1.732026751
438	63	63	LM8389	No-Microbiome	3	5	2.184307457
439	64	64	LM8389	No-Microbiome	4	5	1.733508417
440	65	65	LM8389	No-Microbiome	5	5	2.071060524
441	66	66	LV7605	No-Microbiome	1	5	1.857965747
442	67	67	LV7605	No-Microbiome	2	5	2.526572516
443	68	68	LV7605	No-Microbiome	3	5	1.965361987
444	69	69	LV7605	No-Microbiome	4	5	2.487064195
445	70	70	LV7605	No-Microbiome	5	5	2.780426906
446	71	71	LY9208	No-Microbiome	1	5	2.227431609
447	72	72	LY9208	No-Microbiome	2	5	2.259246911
448	73	73	LY9208	No-Microbiome	3	5	2.507588975
449	74	74	LY9208	No-Microbiome	4	5	3.87069657
450	75	75	LY9208	No-Microbiome	5	5	2.723844642
451	76	76	LM7200	No-Microbiome	1	5	1.380806058
452	77	77	LM7200	No-Microbiome	2	5	2.229832179
453	78	78	LM7200	No-Microbiome	3	5	2.971639625
454	79	79	LM7200	No-Microbiome	4	5	1.626167255
455	80	80	LM7200	No-Microbiome	5	5	4.963236632
456	81	81	LA7339	No-Microbiome	1	5	1.871853881
457	82	82	LA7339	No-Microbiome	2	5	2.37185079
458	83	83	LA7339	No-Microbiome	3	5	1.761288374
459	84	84	LA7339	No-Microbiome	4	5	1.782223562
460	85	85	LA7339	No-Microbiome	5	5	1.993177408
461	86	86	LP8539	No-Microbiome	1	5	3.22457329
462	87	87	LP8539	No-Microbiome	2	5	1.774225537
463	88	88	LP8539	No-Microbiome	3	5	2.278573925
464	89	89	LP8539	No-Microbiome	4	5	3.075180986
465	90	90	LP8539	No-Microbiome	5	5	0.987419186
466	91	91	LT9243	No-Microbiome	1	5	2.297827094
467	92	92	LT9243	No-Microbiome	2	5	1.730217704
468	93	93	LT9243	No-Microbiome	3	5	2.208848687
469	94	94	LT9243	No-Microbiome	4	5	1.36810881
470	95	95	LT9243	No-Microbiome	5	5	1.490663403
471	96	96	PS	No-Microbiome	1	5	1.184658667
472	97	97	PS	No-Microbiome	2	5	0.979411801
473	98	98	PS	No-Microbiome	3	5	0.94118363
474	99	99	PS	No-Microbiome	4	5	1.093076012
475	100	100	PS	No-Microbiome	5	5	0.941152464
476	106	106	SP7820	With-Microbiome	1	5	1.768703586
477	107	107	SP7820	With-Microbiome	2	5	2.15958835
478	108	108	SP7820	With-Microbiome	3	5	2.232505694
479	109	109	SP7820	With-Microbiome	4	5	1.969360884
480	110	110	SP7820	With-Microbiome	5	5	1.89823738
481	111	111	SI9227	With-Microbiome	1	5	1.913265413
482	112	112	SI9227	With-Microbiome	2	5	2.298941098
483	113	113	SI9227	With-Microbiome	3	5	2.124252185
484	114	114	SI9227	With-Microbiome	4	5	1.724744733
485	115	115	SI9227	With-Microbiome	5	5	1.468952869
486	116	116	SP9509	With-Microbiome	1	5	2.626253457
487	117	117	SP9509	With-Microbiome	2	5	1.679368743
488	118	118	SP9509	With-Microbiome	3	5	1.523779768
489	119	119	SP9509	With-Microbiome	4	5	3.114624879
490	120	120	SP9509	With-Microbiome	5	5	2.15803581
491	121	121	SP5543	With-Microbiome	1	5	1.937838343
492	122	122	SP5543	With-Microbiome	2	5	2.365316534
493	123	123	SP5543	With-Microbiome	3	5	3.392072792
494	124	124	SP5543	With-Microbiome	4	5	2.369410557
495	125	125	SP5543	With-Microbiome	5	5	2.313948311
496	126	126	SP7498	With-Microbiome	1	5	2.1667704
497	127	127	SP7498	With-Microbiome	2	5	3.013836526
498	128	128	SP7498	With-Microbiome	3	5	1.791280063
499	129	129	SP7498	With-Microbiome	4	5	1.82562359
500	130	130	SP7498	With-Microbiome	5	5	2.129954832
501	131	131	SP9192	With-Microbiome	1	5	1.618028316
502	132	132	SP9192	With-Microbiome	2	5	2.190334682
503	133	133	SP9192	With-Microbiome	3	5	2.134439136
504	134	134	SP9192	With-Microbiome	4	5	1.9508492
505	135	135	SP9192	With-Microbiome	5	5	1.627966195
506	136	136	LP7760	With-Microbiome	1	5	2.922325396
507	137	137	LP7760	With-Microbiome	2	5	2.423409604
508	138	138	LP7760	With-Microbiome	3	5	2.431023326
